model	instrument	type	category	cat_value	standardized	date	fit	se	lwr	upr	period_duration	period_text	obs_month_period	obs_timeseries
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-02-02	11.1230395841846	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-02-09	11.120628779114	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-02-16	11.1177208423438	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-02-23	11.1143493713899	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-03-02	11.1105492332468	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-03-09	11.1063564183015	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-03-16	11.1018078772668	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-03-23	11.0969413428744	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-03-30	11.091795138326	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-04-06	11.0864079747234	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-04-13	11.0808187398792	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-04-20	11.075066281041	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-04-27	11.0691891841523	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-05-04	11.0632255523103	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-05-11	11.0572127860716	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-05-18	11.051187368205	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-05-25	11.0451846553907	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-06-01	11.0392386792334	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-06-08	11.0333819587845	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-06-15	11.0276453265752	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-06-22	11.0220577699433	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-06-29	11.0166462892016	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-07-06	11.0114357739539	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-07-13	11.0064488986184	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-07-20	11.0017060379716	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-07-27	10.9972252032918	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-08-03	10.9930219994523	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-08-10	10.9891096031025	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-08-17	10.9854987618823	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-08-24	10.982197814436	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-08-31	10.9792127308365	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-09-07	10.9765471728913	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-09-14	10.9742025736833	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-09-21	10.9721782355969	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-09-28	10.9704714459914	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-10-05	10.969077609614	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-10-12	10.9679903967791	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-10-19	10.9672019062926	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-10-26	10.9667028420513	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-11-02	10.9664827022118	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-11-09	10.9665299797891	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-11-16	10.9668323735131	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-11-23	10.96737700775	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-11-30	10.9681506602695	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-12-07	10.9691399966267	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-12-14	10.9703318099173	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-12-21	10.9717132646665	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2023-12-28	10.9732721436233	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2024-01-04	10.9749969432326	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2024-01-11	10.9768764704218	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2024-01-18	10.978899971364	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2024-01-25	10.9810581359958	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2024-02-01	10.9833435409511	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	hohe Bildungsgruppe	TRUE	2024-02-08	10.9857508898316	NA	NA	NA	1_Woche	NA	NA	37913
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-04-04	10.061756015445	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-04-11	10.0485944083768	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-04-18	10.0368058294233	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-04-25	10.026355501894	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-05-02	10.0171929222699	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-05-09	10.0092533626827	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-05-16	10.0024593288426	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-05-23	9.99672198363668	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-05-30	9.99194254637511	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-06-06	9.98801367695695	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-06-13	9.98482085307537	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-06-20	9.98224374707123	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-06-27	9.98015760722086	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-07-04	9.97843464619088	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-07-11	9.97694543716392	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-07-18	9.97556031582449	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-07-25	9.9741507840529	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-08-01	9.97259090889234	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-08-08	9.9707587082073	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-08-15	9.96853751249308	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-08-22	9.96581729061805	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-08-29	9.96249592592119	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-09-05	9.95848042810204	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-09-12	9.95368806577344	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-09-19	9.94804740442013	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-09-26	9.94149923483297	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-10-03	9.93399737787769	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-10-10	9.92550935269018	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-10-17	9.9160168970463	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-10-24	9.90551633070136	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-10-31	9.89401875487648	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-11-07	9.88155008373687	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-11-14	9.86815090658688	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-11-21	9.85387618253008	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-11-28	9.83879477241573	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-12-05	9.82298881594603	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-12-12	9.80655296474547	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-12-19	9.78959348491706	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2019-12-26	9.7722272450389	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-01-02	9.75457901850251	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-01-09	9.73677560227584	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-01-16	9.71894948148459	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-01-23	9.70123918426166	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-01-30	9.68378800882729	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-02-06	9.66674274785369	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-02-13	9.65025242907634	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-02-20	9.63446708974305	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-02-27	9.61953660066258	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-03-05	9.60560955338765	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-03-12	9.59283222152401	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-03-19	9.58134760439465	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-03-26	9.57129455839584	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-04-02	9.5628070184698	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-04-09	9.55601330926946	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-04-16	9.55103554291149	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-04-23	9.54798909776817	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-04-30	9.54698217062032	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-05-07	9.54811539272681	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-05-14	9.5514814990122	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-05-21	9.55716503865739	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-05-28	9.5652421149191	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-06-04	9.57578014200968	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-06-11	9.58883760733849	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-06-18	9.60446382834223	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-06-25	9.62269869449791	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-07-02	9.64357238690117	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-07-09	9.6671050699763	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-07-16	9.6933065524281	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-07-23	9.72217591741248	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-07-30	9.75370112503067	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-08-06	9.78785859358288	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-08-13	9.82461276946385	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-08-20	9.86391569904223	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-08-27	9.90570661922695	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-09-03	9.94991158653858	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-09-10	9.99644316722938	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-09-17	10.0452017683633	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-09-24	10.0960816406054	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-10-01	10.1489717469266	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-10-08	10.2037549943985	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-10-15	10.2603075402251	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-10-22	10.3184981811287	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-10-29	10.3781876154542	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-11-05	10.4392274595226	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-11-12	10.5014612202422	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-11-19	10.5647259941356	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-11-26	10.6288544044083	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-12-03	10.6936767641602	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-12-10	10.7590234463129	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-12-17	10.824727433561	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-12-24	10.8906270150259	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2020-12-31	10.9565685906401	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2021-01-07	11.0224095399429	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2021-01-14	11.088021109199	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2021-01-21	11.1532879314807	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2021-01-28	11.2180969014163	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2021-02-04	11.2823344103706	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2021-02-11	11.3458865787087	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2021-02-18	11.4086395046696	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2021-02-25	11.4704795294634	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2021-03-04	11.5312935182385	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2021-03-11	11.5909691565794	NA	NA	NA	1_Woche	NA	NA	42522
Anteile_smooth	PHQ-2	kategorial	Bildungsgruppe	mittlere Bildungsgruppe	FALSE	2021-03-18	11.6493952621964	NA	NA	NA	1_Woche	NA	NA	42522
